,Project,LongName,Name,AD,CD,TCD,CLOC,TCLOC,PDA,TPDA,LLOC,LOC,TLOC,NG,TLLOC,TNA,TNG,TNM,TNOS,TNPM,NCL,ReuseRate,ReuseRate_lbl
1290,org.hibernate/hibernate-entitymanager,org.hibernate.boot.model.process.internal,internal,-0.6,-0.7399485214967343,-0.7273246248816116,-0.9987179487179487,-0.9996021522592414,-0.9977765425236242,-0.9996456099937981,-0.9969685567256172,-0.9971378380834116,-0.9988557521159505,-0.986468200270636,-0.9985502434425129,-0.9981739328920338,-0.9989009781294648,-0.9991872190190749,-0.9984396009362394,-0.9995232277481451,-0.9955207166853304,1.0,0
1291,org.hibernate/hibernate-entitymanager,org.hibernate.boot.model.process.spi,spi,1.0,-0.37883159145730627,-0.34867769340929033,-0.9963101938711695,-0.99885497479489,-0.9888827126181212,-0.9982280499689908,-0.9970745512457005,-0.9965018021019475,-0.9986014748083839,-0.9810554803788903,-0.9986009342312362,-0.9993152248345126,-0.9984613693812507,-0.9984760356607656,-0.9984230009461994,-0.9983312971185077,-0.9932810750279956,2.0,1
1292,org.hibernate/hibernate-entitymanager,org.hibernate.boot.model.source.internal,internal,-0.875,-0.7883594701157146,-0.7817174708011696,-0.9992182614133833,-0.9852796335919344,-0.9977765425236242,-0.9829892797023124,-0.9976681205581671,-0.9978723082048642,-0.9468076089457178,-0.9756427604871448,-0.931075734572892,-0.9039032184432778,-0.8351467194197164,-0.9287800665464429,-0.9380820371507778,-0.9264578801513752,-0.9955207166853304,0.0,0
1293,org.hibernate/hibernate-entitymanager,org.hibernate.boot.model.source.spi,spi,0.24031000000000002,0.3927921799134284,0.46040365663632543,-0.940931832395247,-0.9816698931148082,-0.7331851028349083,-0.957473199255781,-0.990206106344302,-0.9750355877275343,-0.9900196156780123,-0.4479025710419485,-0.9953161711219646,-0.9876740470212281,-0.9551599076821629,-0.9844047649285007,-0.9983234010059594,-0.9823594266813671,-0.986562150055991,5.307617129104063,4
1294,org.hibernate/hibernate-entitymanager,org.hibernate.boot.registry.classloading.internal,internal,-0.14285800000000004,-0.6707138753440369,-0.6547290633430581,-0.9975922451532208,-0.9992528225356486,-0.9933296275708727,-0.9989368299813945,-0.9956754235806009,-0.9958203349789503,-0.9983290348359911,-0.9945872801082544,-0.9979318158200883,-0.9961196073955718,-0.9995603912517859,-0.9983236392268421,-0.9970784017529589,-0.9986888763073989,-0.9843225083986562,3.0,2
1295,org.hibernate/hibernate-entitymanager,org.hibernate.boot.registry.classloading.spi,spi,0.38461600000000007,0.5149758474145638,0.5885185881912873,-0.9973733583489681,-0.9991848973116166,-0.9899944413563091,-0.9984052449720918,-0.9996714169877418,-0.9990080867431929,-0.9996034484846283,-1.0,-0.9998428585549577,-1.0,-1.0,-0.9994920118869218,-0.99996680001992,-0.9994040346851814,-0.9977603583426652,5.307617129104063,4
1296,org.hibernate/hibernate-entitymanager,org.hibernate.boot.registry.selector.internal,internal,-0.19999999999999996,-0.7867769520660903,-0.7764262871570837,-0.997936210131332,-0.9993595621734132,-0.9933296275708727,-0.9989368299813945,-0.9938947156432012,-0.9945558348729442,-0.9978235073316624,-0.9972936400541272,-0.9970802105695363,-0.9986304496690254,-0.9997801956258929,-0.9988316273399203,-0.997360601583639,-0.9992252450907357,-0.9955207166853304,2.0,1
1297,org.hibernate/hibernate-entitymanager,org.hibernate.boot.registry.selector.spi,spi,0.6000000000000001,0.7566137017440864,0.8418864711632645,-0.9948092557848656,-0.9983892018300996,-0.9866592551417455,-0.9978736599627891,-0.9996820164397501,-0.9983644789048066,-0.9993461440662574,-0.9972936400541272,-0.99984792763383,-1.0,-0.9997801956258929,-0.9993904142643062,-0.99996680001992,-0.9992848416222175,-0.9977603583426652,5.307617129104063,4
1298,org.hibernate/hibernate-entitymanager,org.hibernate.bytecode.enhance.internal.bytebuddy,bytebuddy,0.333334,-0.8670715949417497,-0.8606187400980598,-0.9957473420888056,-0.9986803099330936,-0.9977765425236242,-0.9996456099937981,-0.9789494883114543,-0.9817518248175182,-0.9927046629614831,-0.9810554803788903,-0.9899328093595472,-0.9922392147911435,-0.9984613693812507,-0.9932437580960606,-0.9899902060058764,-0.9979737179296165,-0.8924972004479284,1.0,0
1299,org.hibernate/hibernate-entitymanager,org.hibernate.bytecode.enhance.internal.javassist,javassist,-0.36666600000000005,-0.7673926615132854,-0.7561010087610083,-0.9921200750469044,-0.99755469193485,-0.9788771539744302,-0.9966332949410827,-0.9788540932433794,-0.9805857588515008,-0.992238487897611,-0.9539918809201624,-0.9898871876496962,-0.9952065738415887,-0.9962633256401803,-0.994208935510909,-0.9883302070018758,-0.9965434011740517,-0.961926091825308,1.0,0
1300,org.hibernate/hibernate-entitymanager,org.hibernate.bytecode.enhance.internal.tracker,tracker,-0.657142,-0.4103803228502746,-0.3817579212803228,-0.9973420888055035,-0.9991751937081835,-0.9933296275708727,-0.9989368299813945,-0.9977317172702171,-0.9972589877941667,-0.9989041858888202,-0.9945872801082544,-0.9989152171213208,-0.997945674503538,-0.9995603912517859,-0.9985268344720734,-0.9983732009760794,-0.9982717005870259,-0.9888017917133258,5.0,4
1301,org.hibernate/hibernate-entitymanager,org.hibernate.bytecode.enhance.spi.interceptor,interceptor,-0.551724,-0.632907664323655,-0.6150875937728009,-0.9962476547842402,-0.9988355675880238,-0.9855475264035576,-0.9976964649596881,-0.9940855057793512,-0.9939652300330133,-0.9975873926889219,-0.9404600811907984,-0.9971714539892383,-0.9952065738415887,-0.995164303769645,-0.9964440832084529,-0.9967464019521588,-0.9963050150481242,-0.9888017917133258,5.307617129104063,4
1302,org.hibernate/hibernate-entitymanager,org.hibernate.engine.jdbc.batch.internal,internal,-0.352942,-0.4707545271838458,-0.44506292115527646,-0.9953721075672295,-0.998563866691896,-0.9877709838799333,-0.99805085496589,-0.9954210367324009,-0.9949268558621316,-0.9979718357610762,-0.9648173207036536,-0.9978101579271522,-0.9945217986761014,-0.9971425431366084,-0.9977140534911483,-0.9975100014939992,-0.9983908936499896,-0.986562150055991,2.0,1
1303,org.hibernate/hibernate-entitymanager,org.hibernate.engine.jdbc.batch.spi,spi,1.0,0.6562741759187627,0.7366760797396381,-0.9965290806754221,-0.998922900018922,-0.9833240689271817,-0.9973420749534863,-0.9997032153437667,-0.9987960747493715,-0.9995186893821062,-0.9891745602165088,-0.9998580657915747,-1.0,-0.9991207825035718,-0.9994412130756141,-1.0,-0.9993444381536994,-1.0,5.307617129104063,4
1304,org.hibernate/hibernate-entitymanager,org.hibernate.engine.jdbc.connections.internal,internal,-0.545454,-0.6422928467280453,-0.624928368943166,-0.9928705440900563,-0.9977875784172452,-0.9833240689271817,-0.9973420749534863,-0.9884041995028857,-0.9883090529121362,-0.9953261409180622,-0.9675236806495264,-0.994454427713668,-0.9867610134672449,-0.9973623475107155,-0.9956821010388357,-0.9933102040138776,-0.9963050150481242,-0.9641657334826428,5.307617129104063,4
1305,org.hibernate/hibernate-entitymanager,org.hibernate.engine.jdbc.connections.spi,spi,0.03030400000000011,0.006977183117869767,0.05585971947809987,-0.9937148217636023,-0.9980495757099399,-0.981100611450806,-0.9969876849472845,-0.9977423167222255,-0.9964412272465699,-0.998577257921949,-0.9783491204330176,-0.9989202862001931,-0.9988587080575211,-0.9982415650071437,-0.9982728404155343,-0.9990870005477996,-0.9983908936499896,-0.9932810750279956,5.307617129104063,4
1306,org.hibernate/hibernate-entitymanager,org.hibernate.engine.jdbc.cursor.internal,internal,-0.19999999999999996,-0.5781541990654224,-0.5576761852153499,-0.9984990619136961,-0.9995342270352096,-0.9955530850472485,-0.9992912199875964,-0.9980073030224338,-0.9980010297725415,-0.999200842747648,-0.986468200270636,-0.9990470131720014,-0.9988587080575211,-0.9989009781294648,-0.9994412130756141,-0.9990870005477996,-0.9995232277481451,-0.9955207166853304,2.0,1
1307,org.hibernate/hibernate-entitymanager,org.hibernate.engine.jdbc.cursor.spi,spi,1.0,0.7175920836764198,0.8009705940239855,-0.9983427141963728,-0.9994857090180439,-0.9944413563090606,-0.9991140249844954,-0.9998834060279084,-0.99944725444468,-0.9997790209112815,-0.9945872801082544,-0.9999442401324043,-1.0,-0.9995603912517859,-0.9997968047547687,-1.0,-0.9997616138740725,-1.0,4.0,3
1308,org.hibernate/hibernate-entitymanager,org.hibernate.engine.jdbc.dialect.internal,internal,-0.15789400000000198,-0.3130876109370041,-0.2797422478070295,-0.9967792370231394,-0.9990005288463871,-0.991106170094497,-0.9985824399751927,-0.9977953139822671,-0.9972665596510888,-0.9989072129996246,-0.9945872801082544,-0.9989456315945549,-0.9981739328920338,-0.9995603912517859,-0.9990856213964593,-0.9990040005975996,-0.9991656485592538,-0.9888017917133258,4.0,3
1309,org.hibernate/hibernate-entitymanager,org.hibernate.engine.jdbc.dialect.spi,spi,0.42857199999999995,0.20319075461014702,0.26159825062551456,-0.9934333958724203,-0.9979622432790417,-0.9777654252362423,-0.9964560999379818,-0.9983888832947336,-0.9968652512342127,-0.9987467761269934,-0.9648173207036536,-0.9992295000114054,-0.9977174161150423,-0.9971425431366084,-0.9988316273399203,-0.9994522003286798,-0.9986888763073989,-0.9910414333706606,5.307617129104063,4
1310,org.hibernate/hibernate-entitymanager,org.hibernate.engine.jdbc.env.internal,internal,-0.714286000000002,-0.7443123720555934,-0.7319003134912134,-0.9946841776110069,-0.9983503874163671,-0.9855475264035576,-0.9976964649596881,-0.9871852625219276,-0.9877335917860496,-0.9950960804969305,-0.945872801082544,-0.9938714836433498,-0.984706687970783,-0.9956039125178591,-0.9944629295674481,-0.9931774040935576,-0.99457671563515,-0.9574468085106383,4.0,3
1311,org.hibernate/hibernate-entitymanager,org.hibernate.engine.jdbc.env.spi,spi,0.380282,-0.050630207220681345,-0.0045441546339198835,-0.9861163227016886,-0.9956916000756881,-0.9455252918287937,-0.9913174448480553,-0.9944246882436178,-0.9918299663809552,-0.9967337474420914,-0.9485791610284168,-0.997333664513153,-0.9952065738415887,-0.9958237168919661,-0.9968504736989154,-0.9949868030079182,-0.9964242081110879,-0.9955207166853304,5.307617129104063,4
1312,org.hibernate/hibernate-entitymanager,org.hibernate.engine.query.spi.sql,sql,-0.16666599999999998,-0.3350022711104401,-0.30272072967445185,-0.9942151344590369,-0.9982048333648701,-0.9777654252362423,-0.9964560999379818,-0.9958450148127341,-0.9949419995759761,-0.9979778899826849,-0.9594046008119079,-0.9980129210820455,-0.9952065738415887,-0.9967029343883943,-0.9976632546798405,-0.997360601583639,-0.9976161387407253,-0.9820828667413214,5.307617129104063,4
1313,org.hibernate/hibernate-entitymanager,org.hibernate.engine.transaction.internal.jta,jta,1.0,0.23456733790597406,0.2944979736702178,-0.9968730456535334,-0.9990296396566866,-0.9855475264035576,-0.9976964649596881,-0.9992792372634335,-0.9986067783263167,-0.999443011611997,-0.9945872801082544,-0.9996553026366813,-1.0,-0.9995603912517859,-0.9993396154529984,-0.9996182002290799,-0.9992848416222175,-0.9977603583426652,5.307617129104063,4
1314,org.hibernate/hibernate-entitymanager,org.hibernate.engine.transaction.jta.platform,platform,-1.0,-1.0,-0.31731334876686057,-1.0,-0.9955557496276242,-1.0,-0.9925578098697617,-1.0,-1.0,-0.9947600711976461,-1.0,-0.9949258520487949,-0.9860762383017576,-0.9947246950214309,-0.9939041426430621,-0.9959330024401986,-0.9958878393277512,-1.0,0.0,0
1315,org.hibernate/hibernate-entitymanager,org.hibernate.hql.internal.ast.exec,exec,-0.333334,-0.5531740583187975,-0.5314834125851009,-0.9979049405878674,-0.9993498585699799,-0.9933296275708727,-0.9989368299813945,-0.9974137337099672,-0.9972817033649333,-0.9989132672212334,-0.9891745602165088,-0.9987631447551508,-0.9981739328920338,-0.9991207825035718,-0.9992888166416906,-0.9986886007868395,-0.9992252450907357,-0.9910414333706606,1.0,0
1316,org.hibernate/hibernate-entitymanager,org.hibernate.hql.internal.ast.tree,tree,-0.414728,-0.5001337777381398,-0.47586835326316834,-0.9350531582238899,-0.9798456156693788,-0.8321289605336298,-0.9732435545317623,-0.9306689844135059,-0.9252279128933579,-0.9701072808069067,-0.3125845737483085,-0.9668431550960717,-0.9543483223008445,-0.9441696889768106,-0.9647456249523761,-0.9543168274099035,-0.9697249620072111,-0.8342665173572228,5.307617129104063,4
1317,org.hibernate/hibernate-entitymanager,org.hibernate.hql.internal.ast.util,util,0.22522599999999993,-0.3112105744561261,-0.2777740927729565,-0.9776422764227642,-0.9930619235453085,-0.9244024458032241,-0.9879507397891379,-0.9847579880120197,-0.9818654026713511,-0.9927500696235485,-0.9377537212449256,-0.9927106645815855,-0.991782698014152,-0.994944499395538,-0.9933453557186762,-0.9898574060855564,-0.9938615572573676,-0.9552071668533034,5.307617129104063,4
1318,org.hibernate/hibernate-entitymanager,org.hibernate.hql.spi.id.cte,cte,-0.523810000000002,-0.5798217541268876,-0.5594246897981064,-0.9970606629143215,-0.9990878612772853,-0.9944413563090606,-0.9991140249844954,-0.9960782027569175,-0.9959717721173941,-0.9983895770520784,-0.9918809201623816,-0.998124440817237,-0.9974891577265464,-0.9993405868776789,-0.9989332249625359,-0.9981574011055593,-0.9990464554962901,-0.9888017917133258,0.0,0
1319,org.hibernate/hibernate-entitymanager,org.hibernate.hql.spi.id.global,global,-0.714286000000002,-0.6511781774286882,-0.6342450276900928,-0.9988430268918074,-0.999640966672974,-0.9988882712618121,-0.9998228049968991,-0.9980603002824754,-0.9980464609140746,-0.9992190054124741,-0.9918809201623816,-0.9990723585663631,-0.9981739328920338,-0.9993405868776789,-0.9991364202077672,-0.9992364004581598,-0.9994040346851814,-0.986562150055991,5.307617129104063,4
1320,org.hibernate/hibernate-entitymanager,org.hibernate.hql.spi.id.inline,inline,-0.333334,-0.480954820457831,-0.45575837580452416,-0.9923076923076923,-0.9976129135554488,-0.981100611450806,-0.9969876849472845,-0.99218820386986,-0.9913377956810128,-0.9965369852398077,-0.9837618403247632,-0.9962640888710907,-0.9972608993380506,-0.9986811737553577,-0.9973584618119936,-0.9966634020019588,-0.9979141213981346,-0.9641657334826428,0.0,0
1321,org.hibernate/hibernate-entitymanager,org.hibernate.hql.spi.id.local,local,-0.42857200000000195,-0.7365366706558012,-0.7237471497091805,-0.9985303314571607,-0.9995439306386427,-0.9955530850472485,-0.9992912199875964,-0.9965763770013091,-0.996759245237302,-0.9987043965757323,-0.9891745602165088,-0.9983626875242365,-0.9963478657840675,-0.9991207825035718,-0.998628432094689,-0.9986720007967995,-0.999106052027772,-0.9798432250839866,5.307617129104063,4
1322,org.hibernate/hibernate-entitymanager,org.hibernate.hql.spi.id.persistent,persistent,-0.38461599999999996,-0.5665290173247356,-0.5454866725457597,-0.9975297060662914,-0.9992334153287823,-0.9955530850472485,-0.9992912199875964,-0.996830763849509,-0.9966002362419359,-0.9986408272488406,-0.9972936400541272,-0.9984843454171726,-0.9965761241725634,-0.9997801956258929,-0.9985776332833811,-0.9989044006573596,-0.9993444381536994,-0.986562150055991,2.0,1
1323,org.hibernate/hibernate-entitymanager,org.hibernate.jpa.event.spi.jpa,jpa,0.0,0.03703672976689498,0.08737847186353842,-0.999624765478424,-0.9998835567588024,-0.9977765425236242,-0.9996456099937981,-0.9998728065759,-0.9997879880061786,-0.9999152408974779,-1.0,-0.999939171053532,-1.0,-1.0,-0.9998984023773844,-0.99998340000996,-0.9998808069370363,-1.0,5.307617129104063,4
1324,org.hibernate/hibernate-entitymanager,org.hibernate.loader.plan.build.internal,internal,-0.36666600000000005,-0.42868194705720075,-0.4422161643159356,-0.9868042526579112,-0.9901120281016356,-0.9788771539744302,-0.9891911048108444,-0.9882346082707524,-0.9868173970984644,-0.9861842662888832,-0.9675236806495264,-0.9850259410111292,-0.9762611275964391,-0.980437410704473,-0.9847095577963476,-0.9877160073703956,-0.9863523942906522,-0.9776035834266518,0.0,0
1325,org.hibernate/hibernate-entitymanager,org.hibernate.loader.plan.build.spi,spi,0.6470579999999999,-0.00010785181989569903,0.04843074975833028,-0.9844277673545966,-0.9951676054902988,-0.9533073929961089,-0.9925578098697617,-0.9943292931755429,-0.9911712148287246,-0.9964703888021117,-0.9891745602165088,-0.997288042803302,-0.9984021912805295,-0.9991207825035718,-0.9970028701328388,-0.9975432014740792,-0.9977949283351709,-0.9888017917133258,5.307617129104063,4
1326,org.hibernate/hibernate-entitymanager,org.hibernate.loader.plan.exec.internal,internal,0.21739200000000003,-0.5416753950591422,-0.519426560089078,-0.9814884302689181,-0.9942554667675841,-0.9688715953307393,-0.9950385399131745,-0.9778789436586128,-0.9771708513795924,-0.9908732609248428,-0.86468200270636,-0.9894208323934416,-0.9892718557406984,-0.9890097812946478,-0.9915165985115948,-0.9895254062847563,-0.996841383831461,-0.9552071668533034,2.0,1
1327,org.hibernate/hibernate-entitymanager,org.hibernate.loader.plan.exec.process,process,-1.0,0.866666113580411,-0.3593231286488343,-0.999718574108818,-0.994391317215648,-1.0,-0.9932665898821653,-0.9999894005479917,-0.9999091377169337,-0.9931163500308765,-1.0,-0.9929843948406916,-0.9895001141291943,-0.9912078250357182,-0.99395494145437,-0.9933600039839976,-0.994159539914777,-1.0,0.0,0
1328,org.hibernate/hibernate-entitymanager,org.hibernate.loader.plan.exec.query,query,-1.0,0.866666113580411,0.05009661357722517,-0.999718574108818,-0.9983600910198002,-1.0,-0.9964560999379818,-0.9999894005479917,-0.9999091377169337,-0.9987740201242327,-1.0,-0.9990824967241078,-0.9968043825610591,-0.9980217606330366,-0.9987808285286124,-0.9988712006772796,-0.9987484728388808,-1.0,0.0,0
1329,org.hibernate/hibernate-entitymanager,org.hibernate.loader.plan.exec.spi,spi,0.529412,0.6462958085049457,0.7262133240833673,-0.9960287679799875,-0.9987676423639918,-0.9855475264035576,-0.9976964649596881,-0.9996502180837251,-0.9985992064693946,-0.9994399845011926,-0.9783491204330176,-0.999832720397213,-1.0,-0.9982415650071437,-0.9993904142643062,-1.0,-0.9992848416222175,-1.0,5.307617129104063,4
1330,org.hibernate/hibernate-entitymanager,org.hibernate.metamodel.model.convert.internal,internal,-0.724138,-0.5983017486513338,-0.5788017741667146,-0.9984677923702314,-0.9995245234317763,-0.9955530850472485,-0.9992912199875964,-0.9978377117903005,-0.9976602962110428,-0.9990646227614516,-0.9783491204330176,-0.9989659079100441,-0.997945674503538,-0.9982415650071437,-0.9986792309059968,-0.9989376006374396,-0.9985100867129533,-0.9910414333706606,0.0,0
1331,org.hibernate/hibernate-entitymanager,org.hibernate.metamodel.model.convert.spi,spi,-0.285714,0.2997533926656615,0.36284840965461607,-0.9985303314571607,-0.9995439306386427,-0.9944413563090606,-0.9991140249844954,-0.9997032153437667,-0.9993185328770028,-0.9997275600276072,-0.9837618403247632,-0.9998580657915747,-1.0,-0.9986811737553577,-0.9994412130756141,-1.0,-0.9993444381536994,-1.0,0.0,0
1332,org.hibernate/hibernate-entitymanager,org.hibernate.query.criteria.internal.compile,compile,-0.6978420000000001,-0.6996160890026424,-0.6850343013538971,-0.9947467166979362,-0.9983697946232334,-0.9766536964980544,-0.9962789049348808,-0.9894853436077354,-0.989846139867341,-0.995940644411348,-0.8863328822733424,-0.9949714737586459,-0.997945674503538,-0.9907682162875041,-0.9925325747377511,-0.9939244036453578,-0.9914776959980929,-0.986562150055991,5.307617129104063,4
1333,org.hibernate/hibernate-entitymanager,org.hibernate.query.criteria.internal.expression,expression,-0.6353599999999999,-0.5311473981785486,-0.4611452487541361,-0.9889305816135084,-0.9940516910954883,-0.9633129516397999,-0.9893682998139453,-0.9871534641659027,-0.9860904988339341,-0.9912244057781491,-0.8755074424898511,-0.9905664442185889,-0.9801415202008674,-0.9870315419276844,-0.9868939066825836,-0.9927956043226374,-0.9870079561369528,-0.9283314669652856,0.0,0
1334,org.hibernate/hibernate-entitymanager,org.hibernate.query.criteria.internal.path,path,-0.8293838,-0.7610480708005737,-0.7494484272701494,-0.9920888055034397,-0.9975449883314169,-0.9799888827126181,-0.9968104899441835,-0.9794052647478125,-0.9805327558530454,-0.9922172981219805,-0.8105548037889039,-0.9901507797510576,-0.9901848892946816,-0.9846136938125069,-0.9869447054938915,-0.9910692053584768,-0.9886170624869632,-0.9440089585666294,5.307617129104063,4
1335,org.hibernate/hibernate-entitymanager,org.hibernate.query.criteria.internal.predicate,predicate,-0.45038199999999995,-0.46386652922473204,-0.4378405533451568,-0.9890556597873671,-0.9966037387984028,-0.9599777654252363,-0.9936209798883672,-0.9893581501836355,-0.9881349002029257,-0.9952565173695618,-0.9161028416779432,-0.994910644812178,-0.9915544396256563,-0.9931860644026816,-0.9932437580960606,-0.9958666024800386,-0.9926696266277303,-0.948488241881299,3.0,2
1336,org.hibernate/hibernate-entitymanager,org.hibernate.resource.beans.container.internal,internal,-0.19999999999999996,-0.6985624596851971,-0.6839295248264816,-0.9958098811757349,-0.99869971713996,-0.9888827126181212,-0.9982280499689908,-0.991647631817435,-0.9917466759548111,-0.9967004492232434,-0.9594046008119079,-0.9960055658486018,-0.9881305637982196,-0.9967029343883943,-0.9965456808310685,-0.9962318022609187,-0.9975565422092434,-0.9574468085106383,0.0,0
1337,org.hibernate/hibernate-entitymanager,org.hibernate.resource.beans.container.spi,spi,-0.14285800000000004,-0.3134111663966914,-0.2800815098902508,-0.9969981238273922,-0.999068454070419,-0.9866592551417455,-0.9978736599627891,-0.9979437063103838,-0.9974482842172214,-0.9989798636589293,-0.9756427604871448,-0.9990165986987675,-0.9990869664460169,-0.9980217606330366,-0.9986792309059968,-0.9993858003685198,-0.9988676659018445,-0.9955207166853304,0.0,0
1338,org.hibernate/hibernate-entitymanager,org.hibernate.resource.transaction.backend.jdbc,jdbc,-1.0,0.9703697865571004,-0.5013064852339462,-0.9994058786741714,-0.9987094207433931,-1.0,-0.99805085496589,-0.9999894005479917,-0.9998334191477117,-0.9979476188746413,-1.0,-0.9977341217440673,-0.9956630906185803,-0.9975821518848225,-0.9977140534911483,-0.9975930014441992,-0.9978545248666527,-1.0,0.0,0
1339,org.hibernate/hibernate-entitymanager,org.hibernate.resource.transaction.backend.jta,jta,-1.0,-1.0,-0.4166453721715926,-1.0,-0.996467888350339,-1.0,-0.9943297599007708,-1.0,-1.0,-0.995183866710257,-1.0,-0.9949664046797736,-0.9915544396256563,-0.9969227387625014,-0.9947169236239872,-0.994372603376438,-0.994636312166632,-1.0,0.0,0
1340,org.hibernate/hibernate-entitymanager,org.hibernate.tool.schema.extract.internal,internal,-0.724138,-0.7840868787890729,-0.7736056274010676,-0.9948405253283302,-0.9983989054335327,-0.9866592551417455,-0.9978736599627891,-0.9849487781481697,-0.9862192204016113,-0.9944906583360578,-0.8809201623815968,-0.9928019080012875,-0.9885870805752112,-0.9903286075392901,-0.9950725153031419,-0.9920154047907571,-0.9953514705444143,-0.9664053751399776,4.0,3
1341,org.hibernate/hibernate-entitymanager,org.hibernate.tool.schema.extract.spi,spi,0.49333399999999994,0.5192940683573131,0.593046432148127,-0.9868980612883052,-0.9959341901615165,-0.9377431906614786,-0.9900770798263488,-0.9983782838427253,-0.9950177181451979,-0.9980081610907285,-0.8755074424898511,-0.9992244309325331,-0.9995434832230085,-0.989888998791076,-0.9969012725102233,-0.99990040005976,-0.9963646115796061,-0.9955207166853304,5.307617129104063,4
1342,org.hibernate/hibernate-entitymanager,org.hibernate.tool.schema.internal.exec,exec,-0.37209400000000004,-0.4651503806961834,-0.4391867278933238,-0.9918073796122576,-0.9974576559005186,-0.9699833240689272,-0.9952157349162754,-0.9920080131857183,-0.990951630977981,-0.9963826025887852,-0.9675236806495264,-0.9961779145302612,-0.9906414060716732,-0.9973623475107155,-0.9957836986614513,-0.9968460018923989,-0.9958282427962692,-0.961926091825308,5.307617129104063,4
1343,org.hibernate/hibernate-entitymanager,org.hibernate.type.descriptor.java.spi,spi,-0.333334,-0.42857202116384563,-0.4008327144337531,-0.999155722326454,-0.9997380027073054,-0.9977765425236242,-0.9996456099937981,-0.9992474389074085,-0.9990383741708817,-0.9996155569278458,-0.9972936400541272,-0.9996400954000644,-0.9990869664460169,-0.9997801956258929,-0.999746005943461,-0.9997012001792799,-0.9997616138740725,-0.9955207166853304,0.0,0
1344,org.hibernate/hibernate-entitymanager,org.hibernate.type.descriptor.sql.spi,spi,-0.5,-0.19341564639536402,-0.15426094691092085,-0.9995622263914947,-0.9998641495519361,-0.9988882712618121,-0.9998228049968991,-0.9997668120558167,-0.9996668382954236,-0.999866807124608,-0.9972936400541272,-0.9998884802648087,-0.9995434832230085,-0.9997801956258929,-0.9998476035660766,-0.99993360003984,-0.9998212104055544,-0.9977603583426652,0.0,0
1345,org.hibernate/hibernate-entitymanager,org.hibernate.boot.model.source.internal.annotations,annotations,-0.7333340000000019,-0.7037040877913834,-0.6893207472899832,-0.998780487804878,-0.9996215594661078,-0.9977765425236242,-0.9996456099937981,-0.9975197282300505,-0.9974482842172214,-0.9989798636589293,-0.9945872801082544,-0.9988138355438742,-0.9981739328920338,-0.9995603912517859,-0.9986792309059968,-0.9987716007370395,-0.9987484728388808,-0.9932810750279956,1.0,0
1346,org.hibernate/hibernate-entitymanager,org.hibernate.boot.model.source.internal.hbm,hbm,-0.724962,-0.7935305500650222,-0.7835077307172457,-0.9545653533458411,-0.985900664211655,-0.8977209560867149,-0.983698059714716,-0.8606914022545035,-0.8716267377411636,-0.9486783634228148,1.0,-0.9333770963809311,-0.9116640036521342,-0.837564567534894,-0.9315740011683726,-0.9405554356667386,-0.9294377067254685,-0.5901455767077268,5.0,4
1347,org.hibernate/hibernate-entitymanager,org.hibernate.engine.transaction.jta.platform.internal,internal,-0.295454,-0.4240401706547662,-0.3960808705117115,-0.9883989993746092,-0.996399963126307,-0.9655364091161757,-0.9945069549038718,-0.9897715288119604,-0.9879758912075598,-0.9951929480426701,-0.9431664411366711,-0.9951083388881989,-0.9860762383017576,-0.9953841081437521,-0.9944121307561403,-0.9959662024202786,-0.9964838046425698,-0.9395296752519597,5.0,4
1348,org.hibernate/hibernate-entitymanager,org.hibernate.engine.transaction.jta.platform.spi,spi,0.571428,0.46702741717706164,0.5382425571662048,-0.9972795497185741,-0.9991557865013173,-0.9877709838799333,-0.99805085496589,-0.9996184197277,-0.9989172244601267,-0.999567123154976,-0.9918809201623816,-0.999817513160596,-1.0,-0.9993405868776789,-0.9994920118869218,-0.99996680001992,-0.9994040346851814,-0.9977603583426652,5.307617129104063,4
1349,org.hibernate/hibernate-entitymanager,org.hibernate.loader.plan.build.internal.returns,returns,-0.585186,-0.4495409038397321,-0.42281950713483374,-0.9873358348968105,-0.9960700406095804,-0.9688715953307393,-0.9950385399131745,-0.9881180142986608,-0.9866205288184875,-0.994651095208689,-0.8484438430311232,-0.9943175625841151,-0.9901848892946816,-0.9876909550500055,-0.9934469533412918,-0.9964642021214787,-0.9934443815369945,-0.9440089585666294,1.0,0
1350,org.hibernate/hibernate-entitymanager,org.hibernate.loader.plan.build.internal.spaces,spaces,-0.588236,-0.5647847215452677,-0.5436577019560851,-0.9939962476547842,-0.9981369081408381,-0.9844357976653697,-0.9975192699565872,-0.9923365961979765,-0.9920041190901657,-0.9968033709905917,-0.9431664411366711,-0.9963350559753035,-0.9940652818991098,-0.9953841081437521,-0.9964440832084529,-0.997410401553759,-0.9965434011740517,-0.9776035834266518,5.0,4
1351,org.hibernate/hibernate-entitymanager,org.hibernate.loader.plan.exec.process.internal,internal,-0.568628,-0.5736410152174769,-0.5529439141057997,-0.9898373983739838,-0.9968463288842312,-0.9877709838799333,-0.99805085496589,-0.986687088277536,-0.9861965048308448,-0.9944815770036446,-0.9431664411366711,-0.9936332369363501,-0.9895001141291943,-0.9953841081437521,-0.9962408879632216,-0.9933600039839976,-0.996841383831461,-0.9776035834266518,5.307617129104063,4
